origin,dest,count
43,16,4.02548960620432e-06
43,20,5.619146644123494e-06
43,19,1.6639073082383408e-06
43,18,1.6594426067999694e-06
43,21,1.1063595708505906e-05
43,22,6.5817509871868805e-06
43,24,2.8551270679815596e-06
43,25,0.00013706782096495075
43,33,8.261393217697583e-07
43,26,1.4263143809213835e-06
43,29,4.811565996717693e-07
43,30,6.223351955381528e-06
43,27,9.376400267672153e-07
43,31,8.222149314334785e-06
43,34,9.495075008214353e-06
43,36,1.7519603804682544e-06
43,37,6.735327500064336e-06
43,38,7.689668634699029e-07
43,40,2.6925550078705794e-06
43,43,6.544612048583861e-05
43,46,1.9618018184533185e-05
43,48,8.510670950788082e-06
41,5,2.4729992215271682e-06
41,6,3.3138484011326704e-06
41,7,7.182560640847078e-07
41,14,1.4040474536737483e-06
41,11,6.055708623976661e-06
41,12,1.3599068534044244e-06
41,13,4.235482998745133e-06
41,15,4.252746947602717e-07
41,16,1.9616228378564215e-05
41,20,4.63780606728343e-06
41,19,3.1478966600077556e-06
41,18,1.1292232074322324e-06
41,21,6.501084934194149e-06
41,22,2.84511239258174e-06
41,24,1.8070992953092487e-06
41,25,5.927859713765674e-07
41,33,2.8012247109099046e-07
41,26,6.835195878589158e-07
41,29,5.599398726982054e-07
41,30,6.447082700497663e-07
41,27,1.0769239362300632e-07
41,31,7.047163179629103e-06
41,34,6.134108552060769e-06
41,36,9.341685348131989e-07
41,37,5.398968380622749e-06
41,38,6.000364130576458e-07
41,40,1.004247710822823e-06
41,43,4.666076289820261e-06
41,45,1.8322714574933553e-06
41,46,9.922553687918232e-06
41,48,4.371539376646827e-06
20,5,7.335179689164596e-07
20,6,7.004099124243765e-06
20,14,4.322496800949987e-07
20,11,4.645054857399886e-06
20,12,2.1291769738255604e-07
20,13,1.0548094360341318e-06
20,20,3.9963362786789715e-05
20,18,1.8488758227431968e-06
20,21,2.0809106478615833e-06
20,22,7.09335621773856e-07
20,25,3.3546133414479963e-07
20,33,9.160633443829859e-08
20,26,1.2649815775418642e-07
20,30,2.393013703829522e-07
20,31,5.780224789067989e-07
20,34,1.6287684129365488e-06
20,36,5.001350419228425e-08
20,38,6.374410035708829e-07
20,40,3.020623018604057e-07
20,43,3.0791133765606025e-06
20,46,4.654926352762826e-06
20,48,1.5539187915406153e-06
5,5,1.3087779405474947e-07
5,6,3.6599305664491694e-07
5,14,3.1401985554128175e-07
5,11,1.397553082550266e-06
5,13,2.3114310940207104e-05
5,18,1.4899152851475799e-07
5,21,3.6823280753108765e-06
5,22,6.403281615658262e-07
5,25,1.336039851205247e-07
5,33,1.478031103490182e-07
5,26,3.606732640092544e-09
5,30,4.185656299071182e-08
5,34,1.526316905348624e-06
5,38,1.3047204269243656e-08
5,40,3.2990248157985034e-07
5,43,1.2893661317471273e-06
5,46,9.03455919167074e-07
5,48,4.259789332973563e-06
7,5,4.9090685583666965e-06
7,6,6.4496708500085374e-06
7,7,5.0569814834692954e-05
7,14,2.7388085462021743e-06
7,11,1.2013853236939093e-05
7,12,2.6908874724633336e-06
7,13,8.389362077481408e-06
7,15,8.278526438224715e-07
7,16,1.2001551566107694e-05
7,20,9.220933104678604e-06
7,19,1.6490372047963485e-05
7,18,2.246530146638315e-06
7,21,1.2874449965150944e-05
7,22,5.520960692254662e-06
7,24,3.657537132796816e-06
7,25,1.1331669313481278e-06
7,33,5.088466704658488e-07
7,26,1.3541226595648336e-06
7,29,1.174971072525539e-06
7,30,1.3054074687895048e-06
7,27,2.2003757549064724e-07
7,31,1.394952597315396e-05
7,34,1.2157928170691021e-05
7,36,1.8946160905745922e-06
7,37,1.0866158101878088e-05
7,38,1.1990308495514575e-06
7,40,1.6463229301776622e-06
7,43,9.545321029456093e-06
7,45,1.0061082177145797e-05
7,46,1.959873189764574e-05
7,48,8.222457762381437e-06
6,5,2.080808910773791e-07
6,6,0.0001477683298012973
6,14,2.0972570116114125e-07
6,11,5.757132903709565e-06
6,13,9.600543373494463e-08
6,18,2.145582721070304e-06
6,21,1.179499702738281e-06
6,22,3.361165421760508e-07
6,25,3.7564058479584637e-07
6,33,8.194181754893931e-08
6,30,8.26882322501786e-08
6,34,2.32690161750593e-07
6,40,2.0575258242663924e-07
6,43,3.4661656077956107e-06
6,46,4.413090835251881e-06
6,48,1.3120004256367706e-06
18,5,2.2765183491770685e-06
18,6,2.0807453179373316e-05
18,7,7.714574304717242e-08
18,14,1.1432411362497625e-06
18,11,1.2563812857702507e-05
18,12,7.900696400070029e-07
18,13,3.295810933716737e-06
18,20,1.2986389469830336e-05
18,18,0.00014503216433526254
18,21,5.814449544842461e-06
18,22,2.1664863235194446e-06
18,25,9.478894571082877e-07
18,33,2.6343436984029664e-07
18,26,4.436128964522005e-07
18,30,7.275436084980399e-07
18,31,4.69604712382905e-06
18,34,4.916744018758022e-06
18,36,3.307822063864331e-07
18,37,1.5758229690878233e-06
18,38,2.3626818585033433e-06
18,40,8.204253935140079e-07
18,43,8.590455458624618e-06
18,46,1.2432302227083297e-05
18,48,4.169086395472746e-06
25,5,2.3144796075119762e-05
25,6,4.811953584275098e-06
25,7,5.052782844545408e-07
25,14,3.5760114843047513e-06
25,11,5.887919564412421e-05
25,12,2.967609912630481e-06
25,13,8.505474730049585e-06
25,15,8.817923940119206e-07
25,16,5.073092381172798e-06
25,20,6.512159654360505e-06
25,19,2.133219612335001e-06
25,18,1.8339873045475234e-06
25,21,1.2435139686758122e-05
25,22,7.72708623068969e-06
25,24,3.559894516110093e-06
25,25,8.633052472833227e-05
25,33,9.67720848739865e-07
25,26,1.6421286309320092e-06
25,29,6.759734436062367e-07
25,30,6.782533328525809e-06
25,27,1.4473485685400128e-06
25,31,9.896437201009413e-06
25,34,1.0962577620106852e-05
25,36,1.8404805379037062e-06
25,37,8.072089414714778e-06
25,38,8.936606724902029e-07
25,40,2.787144910885921e-06
25,43,6.65046120987173e-05
25,46,1.9763528075222897e-05
25,48,9.782436301439019e-06
26,5,2.658433495156746e-06
26,6,3.360999192783233e-06
26,7,2.1673471203124954e-07
26,14,1.2169675587578187e-05
26,11,8.540447229966297e-06
26,12,2.9115683345887378e-06
26,13,9.048994024690168e-06
26,15,9.738575340927465e-07
26,16,6.127979805078193e-07
26,20,3.399900287480209e-06
26,19,5.482506117686507e-07
26,18,1.2851572574352691e-06
26,21,1.4696239217312518e-05
26,22,2.57437345789646e-05
26,24,5.374004770946833e-06
26,25,8.823403910161324e-07
26,33,3.496319232421593e-06
26,26,6.706981859631227e-05
26,30,7.770650510259729e-07
26,31,4.579807975145861e-06
26,34,1.1864827359520145e-05
26,36,4.705907019244644e-07
26,37,3.288516589354514e-06
26,38,5.076675588019359e-07
26,40,1.0202159456900324e-05
26,43,8.919118538693674e-06
26,46,7.648308487331422e-06
26,48,1.2068098028445504e-05
33,5,3.5790560599012957e-06
33,6,4.320488322459978e-06
33,7,3.3135027377495086e-07
33,14,1.6238902229068134e-05
33,11,1.0821213934794176e-05
33,12,4.091665407576703e-06
33,13,1.2327835665944354e-05
33,15,2.1294932364136423e-06
33,16,1.965560985630565e-06
33,20,4.807584366759743e-06
33,19,1.0657958433437585e-06
33,18,1.6636419324448423e-06
33,21,1.951588493350516e-05
33,22,3.419112611963507e-05
33,24,1.0074029443371974e-05
33,25,1.1664667596525504e-06
33,33,6.310154531169876e-05
33,26,6.791157977419137e-06
33,29,1.1552158687320269e-07
33,30,1.054526739105607e-06
33,31,6.776488729940183e-06
33,34,1.62181204417481e-05
33,36,7.060938225985554e-07
33,37,5.221967158855596e-06
33,38,7.07975712557097e-07
33,40,1.2409361425221507e-05
33,43,1.162035184372743e-05
33,46,9.79311678817476e-06
33,48,1.5737775391597672e-05
11,6,3.4258024975637066e-07
11,14,7.21037094989089e-09
11,11,3.819626138335899e-06
11,18,1.3906584971767708e-07
11,21,1.6727376636537787e-07
11,25,2.93784019238407e-07
11,33,3.547436668776575e-08
11,40,5.114629797201991e-08
11,43,2.4192198722662764e-06
11,46,0.00016263428378811873
11,48,4.6178118359939085e-07
